18:07:42 kwargs,  {'id': -1} <class 'dict'>
20:01:16 kwargs,  {'id': 4} <class 'dict'>
20:01:22 kwargs,  {'id': 4} <class 'dict'>
20:01:22 kwargs,  {'id': 4} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 2} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'blog_id': 2} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 0} <class 'dict'>
20:01:22 kwargs,  {'id': 4} <class 'dict'>
20:01:30 kwargs,  {'id': 4} <class 'dict'>
20:01:30 kwargs,  {'id': 4} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 2} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'blog_id': 2} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 0} <class 'dict'>
20:01:30 kwargs,  {'id': 4} <class 'dict'>
20:01:54 kwargs,  {'id': 2} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'blog_id': 2} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'id': 0} <class 'dict'>
20:01:54 kwargs,  {'id': 4} <class 'dict'>
20:02:02 kwargs,  {'id': 2} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'blog_id': 2} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'id': 0} <class 'dict'>
20:02:02 kwargs,  {'id': 4} <class 'dict'>
20:02:14 kwargs,  {'id': 2} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'blog_id': 2} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'id': 0} <class 'dict'>
20:02:14 kwargs,  {'id': 4} <class 'dict'>
20:02:18 kwargs,  {'id': 2} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'blog_id': 2} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'id': 0} <class 'dict'>
20:02:18 kwargs,  {'id': 4} <class 'dict'>
20:02:35 kwargs,  {'id': 0} <class 'dict'>
20:02:35 kwargs,  {'id': 0} <class 'dict'>
20:02:38 kwargs,  {'id': 4} <class 'dict'>
20:02:38 kwargs,  {'id': 4} <class 'dict'>
20:02:38 kwargs,  {'author_id': 4} <class 'dict'>
20:02:38 kwargs,  {'id': 0} <class 'dict'>
20:02:38 kwargs,  {'id': 0} <class 'dict'>
20:06:50 kwargs,  {'id': 4} <class 'dict'>
20:06:50 kwargs,  {'id': 4} <class 'dict'>
20:06:50 kwargs,  {'author_id': 4} <class 'dict'>
20:06:50 kwargs,  {'id': 0} <class 'dict'>
20:06:50 kwargs,  {'id': 0} <class 'dict'>
20:07:09 kwargs,  {'id': 4} <class 'dict'>
20:07:09 kwargs,  {'id': 4} <class 'dict'>
20:07:09 kwargs,  {'author_id': 4} <class 'dict'>
20:07:09 kwargs,  {'id': 0} <class 'dict'>
20:07:09 kwargs,  {'id': 0} <class 'dict'>
20:08:08 kwargs,  {'id': 4} <class 'dict'>
20:08:08 kwargs,  {'id': 4} <class 'dict'>
20:08:08 kwargs,  {'id': 5} <class 'dict'>
20:08:08 kwargs,  {'id': 0} <class 'dict'>
20:08:08 kwargs,  {'id': 0} <class 'dict'>
20:08:08 kwargs,  {'id': 4} <class 'dict'>
20:08:08 kwargs,  {'id': 4} <class 'dict'>
20:08:08 kwargs,  {'author_id': 4} <class 'dict'>
20:08:08 kwargs,  {'id': 0} <class 'dict'>
20:08:08 kwargs,  {'id': 0} <class 'dict'>
20:12:42 kwargs,  {'id': 0} <class 'dict'>
20:12:42 kwargs,  {'id': 0} <class 'dict'>
20:20:02 kwargs,  {'id': 4} <class 'dict'>
20:20:02 kwargs,  {'id': 4} <class 'dict'>
20:20:02 kwargs,  {'author_id': 4} <class 'dict'>
20:20:02 kwargs,  {'id': 0} <class 'dict'>
20:20:02 kwargs,  {'id': 0} <class 'dict'>
20:22:56 kwargs,  {'id': 4} <class 'dict'>
20:22:56 kwargs,  {'id': 4} <class 'dict'>
20:22:56 kwargs,  {'author_id': 4} <class 'dict'>
20:22:56 kwargs,  {'id': 0} <class 'dict'>
20:22:56 kwargs,  {'id': 0} <class 'dict'>
20:22:59 kwargs,  {'id': 4} <class 'dict'>
20:22:59 kwargs,  {'id': 4} <class 'dict'>
20:22:59 kwargs,  {'author_id': 4} <class 'dict'>
20:22:59 kwargs,  {'id': 0} <class 'dict'>
20:22:59 kwargs,  {'id': 0} <class 'dict'>
20:22:59 kwargs,  {'id': 4} <class 'dict'>
20:22:59 kwargs,  {'id': 4} <class 'dict'>
20:22:59 kwargs,  {'author_id': 4} <class 'dict'>
20:23:00 kwargs,  {'id': 0} <class 'dict'>
20:23:00 kwargs,  {'id': 0} <class 'dict'>
20:23:39 kwargs,  {'id': 4} <class 'dict'>
20:23:39 kwargs,  {'id': 4} <class 'dict'>
20:23:39 kwargs,  {'author_id': 4} <class 'dict'>
20:23:39 kwargs,  {'id': 0} <class 'dict'>
20:23:39 kwargs,  {'id': 0} <class 'dict'>
20:23:59 kwargs,  {'id': 4} <class 'dict'>
20:23:59 kwargs,  {'id': 4} <class 'dict'>
20:23:59 kwargs,  {'author_id': 4} <class 'dict'>
20:23:59 kwargs,  {'id': 0} <class 'dict'>
20:23:59 kwargs,  {'id': 0} <class 'dict'>
20:24:08 kwargs,  {'id': 4} <class 'dict'>
20:24:08 kwargs,  {'id': 4} <class 'dict'>
20:24:08 kwargs,  {'author_id': 4} <class 'dict'>
20:24:08 kwargs,  {'id': 0} <class 'dict'>
20:24:08 kwargs,  {'id': 0} <class 'dict'>
20:24:14 kwargs,  {'id': 4} <class 'dict'>
20:24:14 kwargs,  {'id': 4} <class 'dict'>
20:24:14 kwargs,  {'author_id': 4} <class 'dict'>
20:24:14 kwargs,  {'id': 0} <class 'dict'>
20:24:14 kwargs,  {'id': 0} <class 'dict'>
20:24:17 kwargs,  {'id': 4} <class 'dict'>
20:24:17 kwargs,  {'id': 4} <class 'dict'>
20:24:17 kwargs,  {'author_id': 4} <class 'dict'>
20:24:17 kwargs,  {'id': 0} <class 'dict'>
20:24:17 kwargs,  {'id': 0} <class 'dict'>
20:25:38 kwargs,  {'id': 4} <class 'dict'>
20:25:38 kwargs,  {'id': 4} <class 'dict'>
20:25:38 kwargs,  {'author_id': 4} <class 'dict'>
20:25:38 kwargs,  {'id': 0} <class 'dict'>
20:25:38 kwargs,  {'id': 0} <class 'dict'>
20:27:35 kwargs,  {'id': 4} <class 'dict'>
20:27:35 kwargs,  {'id': 4} <class 'dict'>
20:27:35 kwargs,  {'author_id': 4} <class 'dict'>
20:27:35 kwargs,  {'id': 0} <class 'dict'>
20:27:35 kwargs,  {'id': 0} <class 'dict'>
20:36:54 kwargs,  {'id': 4} <class 'dict'>
20:36:54 kwargs,  {'id': 4} <class 'dict'>
20:36:54 kwargs,  {'author_id': 4} <class 'dict'>
20:36:54 kwargs,  {'id': 0} <class 'dict'>
20:36:54 kwargs,  {'id': 0} <class 'dict'>
20:37:06 kwargs,  {'id': 4} <class 'dict'>
20:37:06 kwargs,  {'id': 4} <class 'dict'>
20:37:06 kwargs,  {'author_id': 4} <class 'dict'>
20:37:06 kwargs,  {'id': 0} <class 'dict'>
20:37:06 kwargs,  {'id': 0} <class 'dict'>
20:37:38 kwargs,  {'id': 4} <class 'dict'>
20:37:38 kwargs,  {'id': 4} <class 'dict'>
20:37:38 kwargs,  {'author_id': 4} <class 'dict'>
20:37:38 kwargs,  {'id': 0} <class 'dict'>
20:37:38 kwargs,  {'id': 0} <class 'dict'>
20:40:19 kwargs,  {'id': 4} <class 'dict'>
20:40:19 kwargs,  {'id': 4} <class 'dict'>
20:40:19 kwargs,  {'author_id': 4} <class 'dict'>
20:40:19 kwargs,  {'id': 0} <class 'dict'>
20:40:19 kwargs,  {'id': 0} <class 'dict'>
20:40:30 kwargs,  {'id': 4} <class 'dict'>
20:40:30 kwargs,  {'id': 4} <class 'dict'>
20:40:30 kwargs,  {'author_id': 4} <class 'dict'>
20:40:30 kwargs,  {'id': 0} <class 'dict'>
20:40:30 kwargs,  {'id': 0} <class 'dict'>
20:40:53 kwargs,  {'id': 4} <class 'dict'>
20:40:53 kwargs,  {'id': 4} <class 'dict'>
20:40:53 kwargs,  {'author_id': 4} <class 'dict'>
20:40:53 kwargs,  {'id': 0} <class 'dict'>
20:40:53 kwargs,  {'id': 0} <class 'dict'>
20:42:07 kwargs,  {'id': 4} <class 'dict'>
20:42:07 kwargs,  {'id': 4} <class 'dict'>
20:42:07 kwargs,  {'author_id': 4} <class 'dict'>
20:42:07 kwargs,  {'id': 0} <class 'dict'>
20:42:07 kwargs,  {'id': 0} <class 'dict'>
20:42:32 kwargs,  {'id': 4} <class 'dict'>
20:42:32 kwargs,  {'id': 4} <class 'dict'>
20:42:32 kwargs,  {'author_id': 4} <class 'dict'>
20:42:32 kwargs,  {'id': 0} <class 'dict'>
20:42:32 kwargs,  {'id': 0} <class 'dict'>
20:43:41 kwargs,  {'id': 4} <class 'dict'>
20:43:41 kwargs,  {'id': 4} <class 'dict'>
20:43:41 kwargs,  {'author_id': 4} <class 'dict'>
20:43:41 kwargs,  {'id': 0} <class 'dict'>
20:43:41 kwargs,  {'id': 0} <class 'dict'>
20:43:51 kwargs,  {'id': 4} <class 'dict'>
20:43:51 kwargs,  {'id': 4} <class 'dict'>
20:43:51 kwargs,  {'author_id': 4} <class 'dict'>
20:43:51 kwargs,  {'id': 0} <class 'dict'>
20:43:51 kwargs,  {'id': 0} <class 'dict'>
20:44:09 kwargs,  {'id': 4} <class 'dict'>
20:44:09 kwargs,  {'id': 4} <class 'dict'>
20:44:09 kwargs,  {'author_id': 4} <class 'dict'>
20:44:09 kwargs,  {'id': 0} <class 'dict'>
20:44:09 kwargs,  {'id': 0} <class 'dict'>
20:44:38 kwargs,  {'id': 4} <class 'dict'>
20:44:38 kwargs,  {'id': 4} <class 'dict'>
20:44:38 kwargs,  {'author_id': 4} <class 'dict'>
20:44:38 kwargs,  {'id': 0} <class 'dict'>
20:44:38 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 4} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 debug 2
20:44:43 kwargs,  {'id': 4} <class 'dict'>
20:44:43 kwargs,  {'id': 4} <class 'dict'>
20:44:43 kwargs,  {'author_id': 4} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:44:43 kwargs,  {'id': 0} <class 'dict'>
20:45:21 kwargs,  {'id': 0} <class 'dict'>
20:45:21 kwargs,  {'id': 0} <class 'dict'>
20:45:24 kwargs,  {'id': 4} <class 'dict'>
20:45:24 kwargs,  {'id': 4} <class 'dict'>
20:45:24 kwargs,  {'author_id': 4} <class 'dict'>
20:45:24 kwargs,  {'id': 0} <class 'dict'>
20:45:24 kwargs,  {'id': 0} <class 'dict'>
20:45:24 kwargs,  {'id': 0} <class 'dict'>
20:45:30 kwargs,  {'id': 4} <class 'dict'>
20:45:30 kwargs,  {'id': 4} <class 'dict'>
20:45:30 kwargs,  {'author_id': 4} <class 'dict'>
20:45:30 kwargs,  {'id': 0} <class 'dict'>
20:45:30 kwargs,  {'id': 0} <class 'dict'>
20:45:30 kwargs,  {'id': 0} <class 'dict'>
20:46:52 kwargs,  {'id': 4} <class 'dict'>
20:46:52 kwargs,  {'id': 4} <class 'dict'>
20:46:52 kwargs,  {'author_id': 4} <class 'dict'>
20:47:36 kwargs,  {'id': 4} <class 'dict'>
20:47:36 kwargs,  {'id': 4} <class 'dict'>
20:47:36 kwargs,  {'author_id': 4} <class 'dict'>
20:49:03 kwargs,  {'id': 0} <class 'dict'>
20:49:04 kwargs,  {'id': 0} <class 'dict'>
20:49:05 kwargs,  {'id': 4} <class 'dict'>
20:49:05 kwargs,  {'id': 4} <class 'dict'>
20:49:05 kwargs,  {'author_id': 4} <class 'dict'>
20:49:20 kwargs,  {'id': 4} <class 'dict'>
20:49:21 kwargs,  {'id': 4} <class 'dict'>
20:49:21 kwargs,  {'author_id': 4} <class 'dict'>
20:49:21 kwargs,  {'id': 0} <class 'dict'>
20:49:21 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 4} <class 'dict'>
20:49:27 kwargs,  {'id': 4} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 debug 2
20:49:27 kwargs,  {'id': 4} <class 'dict'>
20:49:27 kwargs,  {'id': 4} <class 'dict'>
20:49:27 kwargs,  {'author_id': 4} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:27 kwargs,  {'id': 0} <class 'dict'>
20:49:34 kwargs,  {'id': 0} <class 'dict'>
20:49:34 kwargs,  {'id': 0} <class 'dict'>
20:49:43 kwargs,  {'username': 'wyb'} <class 'dict'>
20:49:43 kwargs,  {'id': 0} <class 'dict'>
20:49:43 kwargs,  {'id': 0} <class 'dict'>
20:49:45 kwargs,  {'id': 4} <class 'dict'>
20:49:45 kwargs,  {'id': 4} <class 'dict'>
20:49:45 kwargs,  {'author_id': 4} <class 'dict'>
20:49:45 kwargs,  {'id': 0} <class 'dict'>
20:49:45 kwargs,  {'id': 0} <class 'dict'>
20:49:45 kwargs,  {'id': 0} <class 'dict'>
20:49:52 kwargs,  {'username': '123'} <class 'dict'>
20:49:52 kwargs,  {'id': 0} <class 'dict'>
20:49:52 kwargs,  {'id': 0} <class 'dict'>
20:49:55 kwargs,  {'id': 5} <class 'dict'>
20:49:55 kwargs,  {'id': 5} <class 'dict'>
20:49:55 kwargs,  {'author_id': 5} <class 'dict'>
20:49:55 kwargs,  {'id': 0} <class 'dict'>
20:49:55 kwargs,  {'id': 0} <class 'dict'>
20:49:55 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 5} <class 'dict'>
20:50:04 kwargs,  {'id': 5} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 kwargs,  {'id': 0} <class 'dict'>
20:50:04 debug 3
20:50:04 kwargs,  {'id': 5} <class 'dict'>
20:50:05 kwargs,  {'id': 5} <class 'dict'>
20:50:05 kwargs,  {'author_id': 5} <class 'dict'>
20:50:05 kwargs,  {'id': 0} <class 'dict'>
20:50:05 kwargs,  {'id': 0} <class 'dict'>
20:50:05 kwargs,  {'id': 0} <class 'dict'>
20:50:05 kwargs,  {'id': 0} <class 'dict'>
20:50:14 kwargs,  {'username': 'wyb'} <class 'dict'>
20:50:14 kwargs,  {'id': 0} <class 'dict'>
20:50:14 kwargs,  {'id': 0} <class 'dict'>
20:50:15 kwargs,  {'id': 4} <class 'dict'>
20:50:15 kwargs,  {'id': 4} <class 'dict'>
20:50:15 kwargs,  {'author_id': 4} <class 'dict'>
20:50:15 kwargs,  {'id': 0} <class 'dict'>
20:50:15 kwargs,  {'id': 0} <class 'dict'>
20:50:15 kwargs,  {'id': 0} <class 'dict'>
20:50:15 kwargs,  {'id': 0} <class 'dict'>
20:51:12 kwargs,  {'id': 4} <class 'dict'>
20:51:12 kwargs,  {'id': 4} <class 'dict'>
20:51:12 kwargs,  {'author_id': 4} <class 'dict'>
20:51:12 kwargs,  {'id': 0} <class 'dict'>
20:51:12 kwargs,  {'id': 0} <class 'dict'>
20:51:12 kwargs,  {'id': 0} <class 'dict'>
20:51:12 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 4} <class 'dict'>
20:51:13 kwargs,  {'id': 4} <class 'dict'>
20:51:13 kwargs,  {'id': 6} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 deleted todo id:  6
20:51:13 kwargs,  {'id': 4} <class 'dict'>
20:51:13 kwargs,  {'id': 4} <class 'dict'>
20:51:13 kwargs,  {'author_id': 4} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:13 kwargs,  {'id': 0} <class 'dict'>
20:51:21 kwargs,  {'id': 0} <class 'dict'>
20:51:22 kwargs,  {'id': 0} <class 'dict'>
20:51:27 kwargs,  {'username': '123'} <class 'dict'>
20:51:27 kwargs,  {'id': 0} <class 'dict'>
20:51:27 kwargs,  {'id': 0} <class 'dict'>
20:51:29 kwargs,  {'id': 5} <class 'dict'>
20:51:29 kwargs,  {'id': 5} <class 'dict'>
20:51:29 kwargs,  {'author_id': 5} <class 'dict'>
20:51:29 kwargs,  {'id': 0} <class 'dict'>
20:51:29 kwargs,  {'id': 0} <class 'dict'>
20:51:29 kwargs,  {'id': 0} <class 'dict'>
20:51:47 kwargs,  {'id': 5} <class 'dict'>
20:51:47 kwargs,  {'id': 5} <class 'dict'>
20:51:47 kwargs,  {'author_id': 5} <class 'dict'>
20:51:47 kwargs,  {'id': 0} <class 'dict'>
20:51:47 kwargs,  {'id': 0} <class 'dict'>
20:51:47 kwargs,  {'id': 0} <class 'dict'>
20:51:55 kwargs,  {'id': 5} <class 'dict'>
20:51:55 kwargs,  {'id': 5} <class 'dict'>
20:51:55 kwargs,  {'author_id': 5} <class 'dict'>
20:51:55 kwargs,  {'id': 0} <class 'dict'>
20:51:55 kwargs,  {'id': 0} <class 'dict'>
20:51:55 kwargs,  {'id': 0} <class 'dict'>
